date,price_eur_mwh
2015-06-26,36.27291666666667
2015-06-27,29.496666666666666
2015-06-28,23.054166666666664
2015-06-29,36.88916666666667
2015-06-30,37.58708333333333
2015-07-01,35.79208333333333
2015-07-02,35.82458333333333
2015-07-03,41.19291666666667
2015-07-04,39.49375
2015-07-05,29.95625
2015-07-06,41.32333333333333
2015-07-07,43.8825
2015-07-08,32.23166666666666
2015-07-09,31.52916666666667
2015-07-10,35.97875
2015-07-11,31.9825
2015-07-12,25.99416666666667
2015-07-13,37.295
2015-07-14,41.41583333333333
2015-07-15,45.50625
2015-07-16,49.11041666666667
2015-07-17,40.54541666666667
2015-07-18,35.90416666666667
2015-07-19,30.027083333333334
2015-07-20,42.28208333333333
2015-07-21,44.20416666666667
2015-07-22,50.09791666666666
2015-07-23,47.04458333333333
2015-07-24,44.59625
2015-07-25,20.64875
2015-07-26,16.187083333333334
2015-07-27,30.752916666666668
2015-07-28,26.70583333333333
2015-07-29,27.398750000000003
2015-07-30,26.97791666666667
2015-07-31,33.52625
2015-08-01,27.576666666666668
2015-08-02,21.420416666666668
2015-08-03,32.87708333333333
2015-08-04,32.97833333333333
2015-08-05,35.17625
2015-08-06,34.93208333333333
2015-08-07,35.40416666666667
2015-08-08,25.277916666666666
2015-08-09,24.346666666666664
2015-08-10,35.26333333333333
2015-08-11,36.60916666666667
2015-08-12,38.862500000000004
2015-08-13,33.22166666666667
2015-08-14,31.30333333333333
2015-08-15,29.304999999999996
2015-08-16,28.609166666666667
2015-08-17,38.1925
2015-08-18,40.266666666666666
2015-08-19,40.274166666666666
2015-08-20,38.395
2015-08-21,32.67041666666667
2015-08-22,28.3
2015-08-23,17.977083333333333
2015-08-24,33.54083333333333
2015-08-25,31.792916666666667
2015-08-26,32.38708333333333
2015-08-27,36.983333333333334
2015-08-28,39.446666666666665
2015-08-29,33.60875
2015-08-30,26.956666666666667
2015-08-31,39.71458333333333
2015-09-01,39.03
2015-09-02,39.983333333333334
2015-09-03,41.337916666666665
2015-09-04,37.39416666666667
2015-09-05,28.39125
2015-09-06,21.33125
2015-09-07,38.350833333333334
2015-09-08,40.06583333333334
2015-09-09,38.48708333333334
2015-09-10,38.45583333333334
2015-09-11,40.90708333333333
2015-09-12,36.25833333333333
2015-09-13,28.55125
2015-09-14,33.942083333333336
2015-09-15,36.25125
2015-09-16,34.98708333333334
2015-09-17,34.93333333333333
2015-09-18,36.96458333333333
2015-09-19,30.752916666666668
2015-09-20,22.572916666666668
2015-09-21,38.0175
2015-09-22,37.342083333333335
2015-09-23,43.305
2015-09-24,41.689166666666665
2015-09-25,42.77791666666667
2015-09-26,37.97875
2015-09-27,30.124166666666667
2015-09-28,41.10708333333333
2015-09-29,43.59291666666667
2015-09-30,41.824999999999996
2015-10-01,44.072916666666664
2015-10-02,44.790416666666665
2015-10-03,37.2675
2015-10-04,29.705833333333334
2015-10-05,42.79791666666667
2015-10-06,39.90833333333333
2015-10-07,43.052083333333336
2015-10-08,48.34
2015-10-09,46.47208333333333
2015-10-10,37.56333333333333
2015-10-11,29.709166666666665
2015-10-12,43.47958333333333
2015-10-13,47.4575
2015-10-14,50.35916666666666
2015-10-15,54.10208333333333
2015-10-16,52.87166666666667
2015-10-17,44.452916666666674
2015-10-18,41.61416666666667
2015-10-19,54.98875
2015-10-20,55.42875
2015-10-21,51.901250000000005
2015-10-22,49.346666666666664
2015-10-23,47.95583333333334
2015-10-24,39.89333333333334
2015-10-25,40.443200000000004
2015-10-26,50.525
2015-10-27,50.12875
2015-10-28,53.00625
2015-10-29,51.28916666666667
2015-10-30,48.68
2015-10-31,39.85791666666667
2015-11-01,34.26166666666666
2015-11-02,48.39458333333334
2015-11-03,46.81708333333333
2015-11-04,46.44958333333333
2015-11-05,48.34458333333333
2015-11-06,46.30875
2015-11-07,39.84791666666667
2015-11-08,34.68833333333333
2015-11-09,43.57583333333333
2015-11-10,46.87583333333333
2015-11-11,47.287083333333335
2015-11-12,48.49375
2015-11-13,47.004583333333336
2015-11-14,45.540416666666665
2015-11-15,37.25791666666667
2015-11-16,48.10916666666666
2015-11-17,48.46125
2015-11-18,47.94
2015-11-19,50.8725
2015-11-20,48.29750000000001
2015-11-21,44.69416666666667
2015-11-22,44.580000000000005
2015-11-23,62.11958333333334
2015-11-24,65.03125
2015-11-25,57.45208333333334
2015-11-26,59.23708333333334
2015-11-27,55.962916666666665
2015-11-28,49.090833333333336
2015-11-29,49.41625
2015-11-30,52.586666666666666
2015-12-01,52.354166666666664
2015-12-02,57.275416666666665
2015-12-03,57.71458333333334
2015-12-04,56.83541666666667
2015-12-05,56.583333333333336
2015-12-06,53.70875
2015-12-07,55.68
2015-12-08,52.718333333333334
2015-12-09,58.08583333333333
2015-12-10,58.565416666666664
2015-12-11,58.194583333333334
2015-12-12,56.481249999999996
2015-12-13,49.60208333333333
2015-12-14,59.867916666666666
2015-12-15,61.64124999999999
2015-12-16,64.53833333333334
2015-12-17,65.39791666666666
2015-12-18,62.53541666666666
2015-12-19,55.92416666666667
2015-12-20,46.8375
2015-12-21,57.052083333333336
2015-12-22,55.117916666666666
2015-12-23,54.70875
2015-12-24,42.36166666666667
2015-12-25,25.993750000000002
2015-12-26,27.633333333333336
2015-12-27,28.14375
2015-12-28,53.00416666666666
2015-12-29,49.843333333333334
2015-12-30,41.964999999999996
2015-12-31,43.22391304347826
2016-01-01,38.44375
2016-01-02,40.29083333333333
2016-01-03,34.982083333333335
2016-01-04,45.84791666666666
2016-01-05,47.32
2016-01-06,40.88875
2016-01-07,48.13916666666666
2016-01-08,50.64541666666667
2016-01-09,44.29333333333333
2016-01-10,28.753333333333334
2016-01-11,48.718333333333334
2016-01-12,47.29583333333333
2016-01-13,50.529583333333335
2016-01-14,50.29624999999999
2016-01-15,47.71291666666667
2016-01-16,41.5425
2016-01-17,39.777499999999996
2016-01-18,51.9675
2016-01-19,58.53666666666667
2016-01-20,62.78208333333333
2016-01-21,66.735
2016-01-22,51.75
2016-01-23,44.64541666666667
2016-01-24,42.185
2016-01-25,45.73
2016-01-26,49.038333333333334
2016-01-27,46.76416666666666
2016-01-28,45.50833333333333
2016-01-29,44.26083333333333
2016-01-30,41.17875
2016-01-31,28.87625
2016-02-01,38.92958333333333
2016-02-02,42.680416666666666
2016-02-03,40.58625
2016-02-04,36.39208333333333
2016-02-05,37.5925
2016-02-06,33.782916666666665
2016-02-07,29.679166666666664
2016-02-08,37.535833333333336
2016-02-09,37.28458333333334
2016-02-10,34.555416666666666
2016-02-11,37.532916666666665
2016-02-12,36.260416666666664
2016-02-13,29.7975
2016-02-14,27.644166666666667
2016-02-15,34.795833333333334
2016-02-16,38.92958333333333
2016-02-17,40.955416666666665
2016-02-18,39.61833333333333
2016-02-19,35.327083333333334
2016-02-20,32.005
2016-02-21,25.029583333333335
2016-02-22,31.844166666666666
2016-02-23,33.443333333333335
2016-02-24,33.31666666666667
2016-02-25,33.439166666666665
2016-02-26,32.744166666666665
2016-02-27,30.111666666666668
2016-02-28,18.762916666666666
2016-02-29,30.68416666666667
2016-03-01,33.41833333333333
2016-03-02,33.094166666666666
2016-03-03,32.46083333333333
2016-03-04,32.45791666666667
2016-03-05,29.27208333333333
2016-03-06,21.653333333333332
2016-03-07,34.68125
2016-03-08,35.73708333333334
2016-03-09,35.544583333333335
2016-03-10,34.39958333333333
2016-03-11,33.74375
2016-03-12,25.40875
2016-03-13,24.971249999999998
2016-03-14,32.355
2016-03-15,33.58958333333333
2016-03-16,34.607083333333335
2016-03-17,34.61625
2016-03-18,32.416666666666664
2016-03-19,26.781666666666666
2016-03-20,20.502916666666668
2016-03-21,32.77
2016-03-22,34.305
2016-03-23,32.13916666666667
2016-03-24,31.023749999999996
2016-03-25,25.56958333333333
2016-03-26,19.35291666666667
2016-03-27,14.158260869565217
2016-03-28,7.232916666666667
2016-03-29,26.0925
2016-03-30,30.0475
2016-03-31,30.598333333333333
2016-04-01,32.178333333333335
2016-04-02,23.040000000000003
2016-04-03,17.156666666666666
2016-04-04,26.730833333333333
2016-04-05,28.917083333333334
2016-04-06,26.535833333333333
2016-04-07,27.559166666666666
2016-04-08,29.30875
2016-04-09,24.325833333333332
2016-04-10,18.484583333333333
2016-04-11,25.204583333333332
2016-04-12,28.265833333333333
2016-04-13,29.425416666666667
2016-04-14,27.38791666666667
2016-04-15,25.694999999999997
2016-04-16,18.201666666666664
2016-04-17,18.9375
2016-04-18,24.56833333333333
2016-04-19,24.225416666666664
2016-04-20,25.425
2016-04-21,25.699583333333333
2016-04-22,26.22666666666667
2016-04-23,22.89375
2016-04-24,16.095833333333335
2016-04-25,25.561666666666667
2016-04-26,28.5275
2016-04-27,27.777916666666666
2016-04-28,30.044583333333335
2016-04-29,27.87125
2016-04-30,25.38
2016-05-01,18.39375
2016-05-02,28.179166666666664
2016-05-03,28.48
2016-05-04,27.934166666666666
2016-05-05,20.155833333333334
2016-05-06,21.90833333333333
2016-05-07,18.39875
2016-05-08,2.4691666666666667
2016-05-09,24.614583333333332
2016-05-10,28.475416666666664
2016-05-11,29.401666666666667
2016-05-12,26.450833333333335
2016-05-13,27.07375
2016-05-14,14.570416666666667
2016-05-15,-0.9091666666666666
2016-05-16,20.036666666666665
2016-05-17,30.218333333333334
2016-05-18,30.570416666666663
2016-05-19,33.330416666666665
2016-05-20,29.579583333333332
2016-05-21,21.188333333333333
2016-05-22,12.879166666666668
2016-05-23,29.56833333333333
2016-05-24,31.092083333333335
2016-05-25,31.349999999999998
2016-05-26,29.96083333333333
2016-05-27,28.991249999999997
2016-05-28,24.15375
2016-05-29,11.787916666666668
2016-05-30,24.85166666666667
2016-05-31,28.718333333333334
2016-06-01,29.620833333333334
2016-06-02,28.79041666666667
2016-06-03,28.819166666666664
2016-06-04,24.69458333333333
2016-06-05,19.766666666666666
2016-06-06,29.7975
2016-06-07,30.581666666666667
2016-06-08,27.99875
2016-06-09,30.363333333333333
2016-06-10,26.569166666666664
2016-06-11,25.04875
2016-06-12,20.221666666666668
2016-06-13,30.59166666666667
2016-06-14,31.243750000000002
2016-06-15,30.994583333333335
2016-06-16,30.295416666666668
2016-06-17,28.56375
2016-06-18,22.911666666666665
2016-06-19,19.077916666666667
2016-06-20,27.56958333333333
2016-06-21,33.6025
2016-06-22,31.838333333333335
2016-06-23,30.633750000000003
2016-06-24,30.381666666666664
2016-06-25,26.648750000000003
2016-06-26,17.319166666666664
2016-06-27,27.214166666666667
2016-06-28,32.5325
2016-06-29,27.986666666666665
2016-06-30,30.097083333333334
2016-07-01,27.57041666666667
2016-07-02,20.59125
2016-07-03,14.175833333333335
2016-07-04,30.685000000000002
2016-07-05,28.53625
2016-07-06,25.297083333333333
2016-07-07,28.095416666666665
2016-07-08,29.227083333333336
2016-07-09,23.135
2016-07-10,15.639166666666666
2016-07-11,27.853333333333335
2016-07-12,30.095
2016-07-13,31.864166666666666
2016-07-14,25.38875
2016-07-15,26.58875
2016-07-16,26.216250000000002
2016-07-17,23.795833333333334
2016-07-18,32.52833333333333
2016-07-19,34.25833333333333
2016-07-20,31.155416666666667
2016-07-21,34.48458333333333
2016-07-22,32.22083333333333
2016-07-23,28.691666666666666
2016-07-24,26.166666666666668
2016-07-25,34.419999999999995
2016-07-26,33.94583333333333
2016-07-27,33.25416666666667
2016-07-28,33.157916666666665
2016-07-29,29.887083333333333
2016-07-30,28.226250000000004
2016-07-31,26.131249999999998
2016-08-01,31.2025
2016-08-02,32.29083333333333
2016-08-03,30.413749999999997
2016-08-04,29.778750000000002
2016-08-05,31.745
2016-08-06,25.348333333333333
2016-08-07,14.86125
2016-08-08,27.465
2016-08-09,29.389583333333334
2016-08-10,27.687083333333334
2016-08-11,27.58125
2016-08-12,29.25708333333333
2016-08-13,22.035416666666666
2016-08-14,20.785416666666666
2016-08-15,26.649583333333336
2016-08-16,30.29875
2016-08-17,31.664583333333336
2016-08-18,32.254583333333336
2016-08-19,31.90416666666667
2016-08-20,26.750416666666666
2016-08-21,16.61625
2016-08-22,31.545416666666668
2016-08-23,32.69375
2016-08-24,34.165416666666665
2016-08-25,34.360416666666666
2016-08-26,33.68083333333333
2016-08-27,31.98125
2016-08-28,24.569999999999997
2016-08-29,36.770833333333336
2016-08-30,37.52125
2016-08-31,37.49666666666667
2016-09-01,36.4075
2016-09-02,35.516666666666666
2016-09-03,30.789583333333336
2016-09-04,25.274583333333336
2016-09-05,36.34791666666667
2016-09-06,38.49916666666667
2016-09-07,35.045833333333334
2016-09-08,34.757083333333334
2016-09-09,33.277499999999996
2016-09-10,29.995
2016-09-11,28.024583333333336
2016-09-12,35.42
2016-09-13,36.593333333333334
2016-09-14,35.58875
2016-09-15,36.40375
2016-09-16,35.677083333333336
2016-09-17,30.47666666666667
2016-09-18,27.990416666666665
2016-09-19,39.02375
2016-09-20,39.180416666666666
2016-09-21,41.535000000000004
2016-09-22,40.783750000000005
2016-09-23,40.48583333333333
2016-09-24,34.643750000000004
2016-09-25,27.984166666666667
2016-09-26,40.37833333333334
2016-09-27,43.229166666666664
2016-09-28,42.70875
2016-09-29,41.00625
2016-09-30,42.06125
2016-10-01,38.5475
2016-10-02,34.5925
2016-10-03,45.602916666666665
2016-10-04,45.7225
2016-10-05,43.723749999999995
2016-10-06,50.74875
2016-10-07,52.12083333333334
2016-10-08,48.99666666666667
2016-10-09,39.5575
2016-10-10,64.63
2016-10-11,62.22083333333333
2016-10-12,63.87833333333333
2016-10-13,64.27291666666666
2016-10-14,65.785
2016-10-15,46.505833333333335
2016-10-16,38.84916666666667
2016-10-17,58.19583333333333
2016-10-18,61.060833333333335
2016-10-19,71.61
2016-10-20,77.04791666666667
2016-10-21,73.55541666666666
2016-10-22,50.75875
2016-10-23,48.54541666666666
2016-10-24,62.98333333333333
2016-10-25,72.56958333333334
2016-10-26,72.34041666666667
2016-10-27,66.99083333333333
2016-10-28,60.45583333333334
2016-10-29,50.14541666666667
2016-10-30,44.1788
2016-10-31,56.540416666666665
2016-11-01,43.593333333333334
2016-11-02,71.56208333333333
2016-11-03,70.48791666666666
2016-11-04,66.88250000000001
2016-11-05,52.92291666666667
2016-11-06,47.68333333333334
2016-11-07,79.85916666666667
2016-11-08,81.80375
2016-11-09,71.02125
2016-11-10,68.36583333333333
2016-11-11,61.629999999999995
2016-11-12,59.98791666666667
2016-11-13,53.45166666666666
2016-11-14,78.94791666666667
2016-11-15,83.92791666666666
2016-11-16,68.24958333333333
2016-11-17,60.50458333333333
2016-11-18,58.9675
2016-11-19,49.51791666666667
2016-11-20,43.72666666666667
2016-11-21,55.81875
2016-11-22,55.017500000000005
2016-11-23,55.16166666666667
2016-11-24,49.43833333333333
2016-11-25,51.82666666666666
2016-11-26,46.83541666666667
2016-11-27,39.96458333333333
2016-11-28,57.7075
2016-11-29,65.67375
2016-11-30,69.32875
2016-12-01,85.44791666666667
2016-12-02,73.7075
2016-12-03,53.6175
2016-12-04,47.5425
2016-12-05,60.119166666666665
2016-12-06,64.36708333333333
2016-12-07,58.339166666666664
2016-12-08,54.076249999999995
2016-12-09,54.78625
2016-12-10,51.36041666666667
2016-12-11,47.032916666666665
2016-12-12,60.015833333333326
2016-12-13,61.85
2016-12-14,65.3
2016-12-15,65.85416666666667
2016-12-16,64.13041666666668
2016-12-17,53.09458333333333
2016-12-18,51.89791666666667
2016-12-19,68.09458333333333
2016-12-20,66.83333333333333
2016-12-21,63.98499999999999
2016-12-22,61.16583333333333
2016-12-23,57.423750000000005
2016-12-24,50.57375
2016-12-25,45.867916666666666
2016-12-26,45.73208333333333
2016-12-27,55.43833333333333
2016-12-28,56.71208333333333
2016-12-29,51.374583333333334
2016-12-30,54.69708333333333
2016-12-31,55.64086956521739
2017-01-01,48.22208333333333
2017-01-02,57.78541666666666
2017-01-03,68.79166666666667
2017-01-04,64.67916666666666
2017-01-05,63.23416666666666
2017-01-06,58.7275
2017-01-07,59.61708333333333
2017-01-08,54.29916666666667
2017-01-09,65.26375
2017-01-10,71.88291666666667
2017-01-11,77.56
2017-01-12,78.05791666666666
2017-01-13,79.73083333333334
2017-01-14,74.60333333333334
2017-01-15,62.23541666666667
2017-01-16,86.33875
2017-01-17,104.43291666666666
2017-01-18,111.96499999999999
2017-01-19,94.12458333333332
2017-01-20,90.65583333333332
2017-01-21,74.28541666666666
2017-01-22,68.25958333333334
2017-01-23,95.37583333333333
2017-01-24,111.62833333333333
2017-01-25,117.91250000000001
2017-01-26,116.82833333333333
2017-01-27,78.0125
2017-01-28,57.38999999999999
2017-01-29,55.590833333333336
2017-01-30,64.97458333333334
2017-01-31,70.60000000000001
2017-02-01,64.72916666666667
2017-02-02,65.69291666666666
2017-02-03,62.17625
2017-02-04,54.76666666666667
2017-02-05,48.48
2017-02-06,64.32458333333334
2017-02-07,70.05916666666667
2017-02-08,65.91041666666666
2017-02-09,65.04625
2017-02-10,65.735
2017-02-11,57.805
2017-02-12,48.85999999999999
2017-02-13,57.1525
2017-02-14,55.430416666666666
2017-02-15,52.54125
2017-02-16,53.27333333333333
2017-02-17,55.99666666666667
2017-02-18,47.76500000000001
2017-02-19,45.999583333333334
2017-02-20,56.22833333333333
2017-02-21,55.84375
2017-02-22,49.814166666666665
2017-02-23,48.1625
2017-02-24,50.163333333333334
2017-02-25,45.182500000000005
2017-02-26,41.0675
2017-02-27,49.88125
2017-02-28,46.91
2017-03-01,47.95208333333333
2017-03-02,49.971666666666664
2017-03-03,48.17958333333333
2017-03-04,39.8175
2017-03-05,20.533333333333335
2017-03-06,44.59291666666667
2017-03-07,44.82083333333333
2017-03-08,45.46083333333333
2017-03-09,44.48791666666667
2017-03-10,42.79458333333333
2017-03-11,34.65708333333333
2017-03-12,23.322916666666668
2017-03-13,40.55708333333333
2017-03-14,41.98625
2017-03-15,41.3775
2017-03-16,37.28208333333333
2017-03-17,38.066250000000004
2017-03-18,27.79125
2017-03-19,18.18375
2017-03-20,33.912083333333335
2017-03-21,42.585
2017-03-22,40.507083333333334
2017-03-23,37.263333333333335
2017-03-24,35.556666666666665
2017-03-25,27.70125
2017-03-26,24.555652173913042
2017-03-27,34.48833333333334
2017-03-28,35.39416666666667
2017-03-29,34.433749999999996
2017-03-30,33.61333333333334
2017-03-31,31.7975
2017-04-01,31.94458333333333
2017-04-02,27.904583333333335
2017-04-03,38.24583333333333
2017-04-04,39.28333333333333
2017-04-05,36.32958333333333
2017-04-06,35.912083333333335
2017-04-07,36.13791666666666
2017-04-08,33.586666666666666
2017-04-09,27.067916666666665
2017-04-10,35.155833333333334
2017-04-11,36.33208333333334
2017-04-12,36.975833333333334
2017-04-13,35.278333333333336
2017-04-14,32.675000000000004
2017-04-15,29.57625
2017-04-16,14.006666666666666
2017-04-17,26.180833333333336
2017-04-18,34.512499999999996
2017-04-19,39.305416666666666
2017-04-20,41.85333333333333
2017-04-21,40.649166666666666
2017-04-22,34.630833333333335
2017-04-23,25.364583333333332
2017-04-24,36.43083333333333
2017-04-25,37.84625
2017-04-26,43.362500000000004
2017-04-27,41.803333333333335
2017-04-28,40.38666666666666
2017-04-29,32.5425
2017-04-30,6.8325
2017-05-01,23.022499999999997
2017-05-02,39.26708333333333
2017-05-03,47.39333333333334
2017-05-04,45.18541666666667
2017-05-05,39.81458333333333
2017-05-06,33.816250000000004
2017-05-07,29.33666666666667
2017-05-08,35.050000000000004
2017-05-09,42.314166666666665
2017-05-10,40.77166666666667
2017-05-11,38.206250000000004
2017-05-12,34.54958333333334
2017-05-13,33.067083333333336
2017-05-14,28.329583333333332
2017-05-15,37.808749999999996
2017-05-16,35.065
2017-05-17,33.085
2017-05-18,32.70708333333334
2017-05-19,34.00541666666667
2017-05-20,29.80875
2017-05-21,23.105833333333333
2017-05-22,33.92791666666667
2017-05-23,33.697916666666664
2017-05-24,31.754166666666666
2017-05-25,25.14125
2017-05-26,32.07666666666667
2017-05-27,26.777916666666666
2017-05-28,19.85
2017-05-29,37.623333333333335
2017-05-30,36.727916666666665
2017-05-31,35.97125
2017-06-01,37.78875
2017-06-02,35.83083333333334
2017-06-03,30.110416666666666
2017-06-04,22.018333333333334
2017-06-05,26.999166666666667
2017-06-06,28.696250000000003
2017-06-07,24.3925
2017-06-08,30.43625
2017-06-09,31.205416666666668
2017-06-10,29.506666666666664
2017-06-11,22.91
2017-06-12,30.245833333333334
2017-06-13,32.69833333333333
2017-06-14,37.759166666666665
2017-06-15,34.173750000000005
2017-06-16,32.03333333333333
2017-06-17,26.851250000000004
2017-06-18,26.805833333333336
2017-06-19,38.589166666666664
2017-06-20,37.057916666666664
2017-06-21,39.3825
2017-06-22,37.514583333333334
2017-06-23,35.31541666666667
2017-06-24,28.71666666666667
2017-06-25,23.134583333333335
2017-06-26,37.045833333333334
2017-06-27,40.05458333333333
2017-06-28,36.33833333333333
2017-06-29,37.67875
2017-06-30,32.75208333333333
2017-07-01,29.609583333333333
2017-07-02,25.436666666666667
2017-07-03,35.14416666666667
2017-07-04,37.04416666666666
2017-07-05,38.67458333333333
2017-07-06,39.69291666666667
2017-07-07,38.68083333333333
2017-07-08,35.30125
2017-07-09,33.86958333333333
2017-07-10,39.387499999999996
2017-07-11,38.90833333333334
2017-07-12,36.79833333333333
2017-07-13,36.38625
2017-07-14,35.82125
2017-07-15,34.168749999999996
2017-07-16,30.670416666666668
2017-07-17,37.78041666666667
2017-07-18,39.10166666666667
2017-07-19,37.49666666666666
2017-07-20,38.579166666666666
2017-07-21,36.720416666666665
2017-07-22,33.2125
2017-07-23,28.445833333333336
2017-07-24,37.628750000000004
2017-07-25,36.170833333333334
2017-07-26,34.389583333333334
2017-07-27,33.766666666666666
2017-07-28,31.181250000000002
2017-07-29,25.41
2017-07-30,14.439166666666667
2017-07-31,32.31666666666667
2017-08-01,34.78125
2017-08-02,33.915416666666665
2017-08-03,28.383333333333336
2017-08-04,28.89708333333333
2017-08-05,29.868750000000002
2017-08-06,24.298333333333332
2017-08-07,31.516666666666666
2017-08-08,32.525416666666665
2017-08-09,30.770833333333332
2017-08-10,34.32333333333333
2017-08-11,34.975
2017-08-12,25.009583333333335
2017-08-13,20.325833333333332
2017-08-14,31.616666666666664
2017-08-15,27.57041666666667
2017-08-16,34.310833333333335
2017-08-17,34.17958333333333
2017-08-18,33.72208333333334
2017-08-19,20.90375
2017-08-20,13.042083333333332
2017-08-21,32.602916666666665
2017-08-22,35.87083333333333
2017-08-23,37.21333333333333
2017-08-24,36.525416666666665
2017-08-25,38.38375
2017-08-26,34.2125
2017-08-27,31.172083333333333
2017-08-28,41.18458333333333
2017-08-29,40.85208333333333
2017-08-30,40.163333333333334
2017-08-31,40.2875
2017-09-01,40.11333333333334
2017-09-02,33.99
2017-09-03,30.34375
2017-09-04,38.45041666666667
2017-09-05,38.40875
2017-09-06,37.045
2017-09-07,35.7925
2017-09-08,34.01916666666667
2017-09-09,31.64375
2017-09-10,27.390416666666667
2017-09-11,27.094583333333333
2017-09-12,32.339999999999996
2017-09-13,26.684583333333332
2017-09-14,30.559583333333332
2017-09-15,35.74333333333333
2017-09-16,36.9925
2017-09-17,34.325
2017-09-18,43.71125
2017-09-19,44.60458333333333
2017-09-20,41.45291666666667
2017-09-21,41.878750000000004
2017-09-22,39.665416666666665
2017-09-23,38.790416666666665
2017-09-24,35.12833333333334
2017-09-25,42.335
2017-09-26,45.10208333333333
2017-09-27,45.92666666666667
2017-09-28,45.15208333333334
2017-09-29,44.024166666666666
2017-09-30,39.21375
2017-10-01,34.28
2017-10-02,46.07749999999999
2017-10-03,49.928333333333335
2017-10-04,52.85791666666666
2017-10-05,52.71666666666667
2017-10-06,52.07041666666667
2017-10-07,44.08375
2017-10-08,40.214999999999996
2017-10-09,53.95374999999999
2017-10-10,59.912083333333335
2017-10-11,61.184583333333336
2017-10-12,59.48916666666667
2017-10-13,55.50791666666667
2017-10-14,47.75125
2017-10-15,41.89875
2017-10-16,54.09166666666667
2017-10-17,55.132083333333334
2017-10-18,57.9775
2017-10-19,56.27125
2017-10-20,55.285833333333336
2017-10-21,47.19625
2017-10-22,46.024166666666666
2017-10-23,58.53541666666666
2017-10-24,58.309583333333336
2017-10-25,60.0625
2017-10-26,59.44333333333333
2017-10-27,58.15208333333334
2017-10-28,50.60583333333333
2017-10-29,46.595600000000005
2017-10-30,59.46791666666667
2017-10-31,58.25625
2017-11-01,50.806666666666665
2017-11-02,60.585
2017-11-03,57.69625
2017-11-04,52.819583333333334
2017-11-05,46.55166666666667
2017-11-06,59.97833333333333
2017-11-07,65.23208333333334
2017-11-08,72.64833333333333
2017-11-09,74.65458333333333
2017-11-10,75.70208333333333
2017-11-11,59.86375
2017-11-12,57.49791666666667
2017-11-13,73.80583333333333
2017-11-14,75.33708333333333
2017-11-15,78.73083333333334
2017-11-16,73.1275
2017-11-17,72.235
2017-11-18,62.71041666666667
2017-11-19,56.85541666666666
2017-11-20,70.50625000000001
2017-11-21,64.19375000000001
2017-11-22,62.32958333333334
2017-11-23,61.98916666666667
2017-11-24,63.48166666666666
2017-11-25,53.50208333333333
2017-11-26,54.00375
2017-11-27,65.00458333333333
2017-11-28,70.32125
2017-11-29,75.79375
2017-11-30,82.09041666666667
2017-12-01,78.55541666666666
2017-12-02,66.77
2017-12-03,63.94625
2017-12-04,80.98083333333334
2017-12-05,87.59375
2017-12-06,89.92666666666666
2017-12-07,74.16458333333334
2017-12-08,64.415
2017-12-09,65.54583333333333
2017-12-10,60.80458333333333
2017-12-11,68.87583333333333
2017-12-12,72.87833333333333
2017-12-13,82.4875
2017-12-14,71.05708333333332
2017-12-15,68.50416666666666
2017-12-16,61.12958333333333
2017-12-17,55.43125
2017-12-18,67.79125
2017-12-19,69.50791666666667
2017-12-20,67.71791666666667
2017-12-21,63.69166666666666
2017-12-22,59.6475
2017-12-23,52.123333333333335
2017-12-24,39.30458333333333
2017-12-25,34.13458333333333
2017-12-26,40.750416666666666
2017-12-27,50.50375
2017-12-28,48.54791666666667
2017-12-29,47.94291666666667
2017-12-30,46.98916666666667
2017-12-31,38.16652173913044
2018-01-01,17.1175
2018-01-02,45.09041666666667
2018-01-03,47.84166666666667
2018-01-04,47.88958333333333
2018-01-05,44.32
2018-01-06,37.82
2018-01-07,27.80125
2018-01-08,46.309583333333336
2018-01-09,48.596666666666664
2018-01-10,47.03125
2018-01-11,49.62375
2018-01-12,45.59041666666667
2018-01-13,41.764583333333334
2018-01-14,41.11625
2018-01-15,47.32958333333334
2018-01-16,46.614583333333336
2018-01-17,45.70916666666667
2018-01-18,47.28791666666667
2018-01-19,44.35916666666666
2018-01-20,42.99041666666667
2018-01-21,38.33875
2018-01-22,43.84375
2018-01-23,46.24333333333333
2018-01-24,47.28541666666666
2018-01-25,46.55291666666667
2018-01-26,46.82041666666667
2018-01-27,44.73833333333334
2018-01-28,42.79750000000001
2018-01-29,46.053333333333335
2018-01-30,46.986250000000005
2018-01-31,46.262499999999996
2018-02-01,46.42083333333333
2018-02-02,46.125416666666666
2018-02-03,44.63375
2018-02-04,42.73875
2018-02-05,50.53916666666667
2018-02-06,52.906666666666666
2018-02-07,51.12
2018-02-08,52.82458333333333
2018-02-09,49.07416666666666
2018-02-10,44.647083333333335
2018-02-11,42.162083333333335
2018-02-12,47.725
2018-02-13,48.833333333333336
2018-02-14,48.416666666666664
2018-02-15,48.45375000000001
2018-02-16,47.93625
2018-02-17,46.71791666666667
2018-02-18,42.7275
2018-02-19,49.20875
2018-02-20,51.85458333333333
2018-02-21,53.187083333333334
2018-02-22,54.62125
2018-02-23,55.25125
2018-02-24,57.54083333333333
2018-02-25,59.97083333333333
2018-02-26,68.47916666666667
2018-02-27,92.06124999999999
2018-02-28,85.84208333333333
2018-03-01,82.10958333333333
2018-03-02,91.0625
2018-03-03,55.23416666666666
2018-03-04,54.39791666666667
2018-03-05,60.731249999999996
