temperature_2m_mean,temperature_2m_max,temperature_2m_min,precipitation_sum,windspeed_10m_max,shortwave_radiation_sum,cloudcover_mean,sunshine_duration,date,city,season
11.6,17.8,6.7,0.0,15.3,16.85,4,39600.0,2017-03-10,Basel,Spring
9.5,14.6,4.3,0.0,10.9,16.51,29,39044.78,2017-03-11,Basel,Spring
9.5,13.5,6.5,0.0,6.1,15.51,59,39616.33,2017-03-12,Basel,Spring
8.6,12.9,4.2,0.0,6.5,16.61,20,39600.0,2017-03-13,Basel,Spring
10.2,17.4,3.4,0.0,7.7,15.86,47,39600.0,2017-03-14,Basel,Spring
11.4,17.3,5.1,0.0,8.2,14.98,64,39600.0,2017-03-15,Basel,Spring
11.5,18.0,4.9,0.0,7.4,17.31,1,39782.3,2017-03-16,Basel,Spring
11.8,19.1,5.8,0.0,8.0,17.59,2,39748.88,2017-03-17,Basel,Spring
13.3,21.6,7.3,0.0,10.5,17.07,72,39700.35,2017-03-18,Basel,Spring
15.3,22.1,9.1,0.0,11.9,14.53,86,29019.5,2017-03-19,Basel,Spring
13.3,17.5,8.3,0.0,10.8,14.8,71,36000.0,2017-03-20,Basel,Spring
12.4,13.8,11.0,5.6,5.4,3.47,97,183.58,2017-03-21,Basel,Spring
10.6,11.2,10.2,41.8,7.3,2.45,100,0.0,2017-03-22,Basel,Spring
11.1,13.4,9.3,27.5,7.2,6.27,97,9001.43,2017-03-23,Basel,Spring
10.4,13.2,7.3,6.4,9.3,3.97,100,0.0,2017-03-24,Basel,Spring
12.5,19.1,5.8,4.9,8.4,17.58,48,41601.37,2017-03-25,Basel,Spring
11.2,14.8,8.8,8.8,5.4,9.92,85,19351.09,2017-03-26,Basel,Spring
10.8,13.8,7.6,1.0,6.9,15.65,54,38554.12,2017-03-27,Basel,Spring
12.0,18.2,4.9,0.0,7.4,20.13,2,44774.31,2017-03-28,Basel,Spring
14.3,21.4,7.5,0.0,7.4,20.22,0,44966.95,2017-03-29,Basel,Spring
14.9,22.0,7.7,0.0,9.1,20.41,32,45158.46,2017-03-30,Basel,Spring
14.8,20.7,8.3,0.0,9.7,18.92,40,43438.97,2017-03-31,Basel,Spring
13.1,18.4,9.2,1.6,9.1,16.68,81,40376.6,2017-04-01,Basel,Spring
12.9,18.3,9.2,3.6,6.6,16.41,95,36501.95,2017-04-02,Basel,Spring
14.0,21.0,6.2,0.1,7.3,21.41,18,45927.37,2017-04-03,Basel,Spring
14.5,20.0,8.9,0.3,10.1,17.7,47,46069.84,2017-04-04,Basel,Spring
12.4,16.7,8.5,0.6,9.0,18.59,59,42753.27,2017-04-05,Basel,Spring
13.5,19.8,8.2,0.0,12.7,22.38,29,46494.12,2017-04-06,Basel,Spring
13.1,19.3,6.1,0.0,8.2,21.81,49,46573.04,2017-04-07,Basel,Spring
15.0,20.7,7.5,0.0,8.6,22.13,1,46651.91,2017-04-08,Basel,Spring
15.5,20.8,9.9,0.1,7.2,18.37,21,46730.73,2017-04-09,Basel,Spring
15.9,22.2,11.1,0.0,7.7,21.55,23,46800.0,2017-04-10,Basel,Spring
15.8,22.3,10.2,0.0,14.4,21.54,31,46800.0,2017-04-11,Basel,Spring
13.7,18.5,10.3,1.1,8.0,12.21,61,23158.64,2017-04-12,Basel,Spring
15.9,23.0,9.1,0.0,13.8,23.46,16,46800.0,2017-04-13,Basel,Spring
14.7,19.9,9.3,0.0,9.6,20.98,15,46800.0,2017-04-14,Basel,Spring
15.4,20.9,10.1,0.6,9.2,21.49,63,46360.97,2017-04-15,Basel,Spring
14.3,21.2,9.6,0.0,14.8,22.64,18,46800.0,2017-04-16,Basel,Spring
11.4,15.6,6.7,0.0,10.2,20.16,27,46800.0,2017-04-17,Basel,Spring
9.6,12.1,5.4,0.0,20.7,25.1,15,45290.28,2017-04-18,Basel,Spring
7.5,11.4,4.4,0.0,17.9,23.88,15,46800.0,2017-04-19,Basel,Spring
8.2,14.7,3.0,0.0,16.6,26.06,0,47062.3,2017-04-20,Basel,Spring
9.0,14.6,2.4,0.0,7.0,25.58,6,47013.71,2017-04-21,Basel,Spring
12.6,18.7,5.0,0.0,8.3,25.26,1,46965.44,2017-04-22,Basel,Spring
15.3,20.5,8.1,0.0,10.5,24.53,18,47261.85,2017-04-23,Basel,Spring
12.2,13.1,11.5,2.6,4.7,3.13,99,0.0,2017-04-24,Basel,Spring
12.0,14.3,10.6,8.8,8.0,5.29,99,4573.44,2017-04-25,Basel,Spring
11.0,11.5,10.4,32.7,6.4,2.81,100,0.0,2017-04-26,Basel,Spring
10.9,15.2,7.6,13.3,8.6,10.61,96,14812.76,2017-04-27,Basel,Spring
8.7,13.7,4.5,16.3,16.8,20.49,61,32781.63,2017-04-28,Basel,Spring
10.3,15.3,4.0,0.0,10.4,25.76,6,48733.02,2017-04-29,Basel,Spring
11.0,14.6,5.7,0.0,10.2,16.48,59,46800.0,2017-04-30,Basel,Spring
8.6,11.5,4.6,26.7,9.7,3.22,99,0.0,2017-05-01,Basel,Spring
10.1,15.9,3.6,7.9,9.5,19.6,65,34484.11,2017-05-02,Basel,Spring
10.3,13.9,6.7,18.8,7.0,17.35,89,40321.5,2017-05-03,Basel,Spring
11.7,15.8,9.1,5.4,6.7,16.42,79,36372.73,2017-05-04,Basel,Spring
12.7,19.2,4.6,0.0,10.4,26.25,37,48247.95,2017-05-05,Basel,Spring
11.8,14.7,9.6,18.7,5.4,5.29,93,2529.37,2017-05-06,Basel,Spring
14.8,20.3,9.0,0.0,8.4,18.69,75,39204.49,2017-05-07,Basel,Spring
15.3,21.2,11.2,0.7,12.8,21.57,51,40932.71,2017-05-08,Basel,Spring
15.2,21.1,8.9,0.3,11.0,26.68,13,50763.34,2017-05-09,Basel,Spring
13.5,15.6,12.0,3.4,8.7,7.91,99,5877.98,2017-05-10,Basel,Spring
12.7,14.2,11.7,18.8,5.2,5.78,98,3670.28,2017-05-11,Basel,Spring
14.3,17.1,12.0,9.7,8.0,9.73,96,9114.82,2017-05-12,Basel,Spring
16.1,21.3,10.8,0.9,8.2,23.49,58,50573.07,2017-05-13,Basel,Spring
16.5,21.5,10.7,2.9,8.7,21.88,57,39823.57,2017-05-14,Basel,Spring
18.3,24.4,12.2,0.0,11.0,26.72,10,52351.39,2017-05-15,Basel,Spring
18.5,23.8,12.1,0.0,7.4,25.27,19,52324.27,2017-05-16,Basel,Spring
19.7,24.6,14.4,0.1,7.9,22.46,30,51252.95,2017-05-17,Basel,Spring
18.8,22.5,15.9,2.6,8.4,13.94,90,29788.74,2017-05-18,Basel,Spring
15.7,18.0,11.2,27.4,8.9,10.18,90,17044.61,2017-05-19,Basel,Spring
15.6,21.2,10.4,0.6,13.8,23.8,65,49894.17,2017-05-20,Basel,Spring
17.0,23.2,9.8,0.0,10.4,28.82,9,53307.14,2017-05-21,Basel,Spring
18.3,23.8,11.5,0.0,7.9,26.83,16,53558.51,2017-05-22,Basel,Spring
20.3,26.0,13.6,0.0,9.2,26.9,62,52144.29,2017-05-23,Basel,Spring
21.9,27.6,15.9,0.0,11.5,26.04,71,50400.0,2017-05-24,Basel,Spring
20.9,24.4,16.7,0.0,10.1,23.98,65,52575.48,2017-05-25,Basel,Spring
20.0,24.1,17.0,0.1,6.7,20.57,62,38023.39,2017-05-26,Basel,Spring
20.7,25.2,16.1,0.0,6.1,23.69,35,47213.13,2017-05-27,Basel,Spring
22.4,27.0,16.9,0.0,8.9,25.07,35,53913.91,2017-05-28,Basel,Spring
22.9,27.5,17.8,0.4,7.7,25.71,27,53048.72,2017-05-29,Basel,Spring
23.0,27.2,18.2,0.1,8.6,25.23,27,54000.0,2017-05-30,Basel,Spring
22.8,26.8,18.7,0.0,8.4,25.41,52,52525.96,2017-05-31,Basel,Spring
21.8,26.3,16.8,0.1,10.2,23.61,67,52005.49,2017-06-01,Basel,Summer
21.5,25.8,16.9,2.7,6.0,24.42,52,50410.0,2017-06-02,Basel,Summer
22.1,26.8,16.5,0.0,9.0,25.18,39,52984.8,2017-06-03,Basel,Summer
20.3,25.2,16.9,33.8,8.6,21.39,76,39480.28,2017-06-04,Basel,Summer
17.5,18.6,16.5,51.1,6.1,6.19,99,743.8,2017-06-05,Basel,Summer
17.3,19.7,16.0,16.0,13.2,11.05,91,23252.85,2017-06-06,Basel,Summer
17.7,23.8,11.3,0.0,13.0,29.87,7,54000.0,2017-06-07,Basel,Summer
17.3,21.4,11.7,0.0,10.1,20.09,40,43606.51,2017-06-08,Basel,Summer
18.6,23.0,12.8,0.0,7.9,21.12,64,50152.82,2017-06-09,Basel,Summer
22.0,27.6,15.4,0.0,8.4,26.57,53,53812.05,2017-06-10,Basel,Summer
22.7,27.7,16.9,0.0,8.7,26.94,17,54000.0,2017-06-11,Basel,Summer
23.2,26.9,18.3,0.0,7.0,24.64,26,54000.0,2017-06-12,Basel,Summer
24.2,27.8,20.0,0.0,6.9,25.02,38,51348.14,2017-06-13,Basel,Summer
24.4,28.4,20.4,1.3,6.8,19.9,93,33230.49,2017-06-14,Basel,Summer
23.4,27.1,19.5,0.6,6.0,18.6,68,44956.78,2017-06-15,Basel,Summer
24.4,30.3,18.3,0.0,10.8,26.64,81,51300.92,2017-06-16,Basel,Summer
24.7,30.5,19.7,0.0,14.0,29.27,17,54000.0,2017-06-17,Basel,Summer
21.9,26.0,17.0,0.0,7.5,23.51,32,54000.0,2017-06-18,Basel,Summer
23.0,27.8,17.8,0.0,6.5,26.25,22,54000.0,2017-06-19,Basel,Summer
24.0,28.3,18.8,0.0,8.1,25.21,28,53445.2,2017-06-20,Basel,Summer
25.1,29.7,20.6,0.0,7.4,24.04,57,53421.79,2017-06-21,Basel,Summer
25.9,30.2,20.7,0.1,7.6,25.47,46,50048.32,2017-06-22,Basel,Summer
26.3,30.4,21.3,0.0,7.1,24.3,68,47975.39,2017-06-23,Basel,Summer
25.9,30.2,22.6,3.2,8.8,22.5,67,47737.3,2017-06-24,Basel,Summer
23.6,28.2,20.3,24.0,6.9,22.39,55,41424.11,2017-06-25,Basel,Summer
22.3,25.2,19.5,21.2,7.5,17.42,63,35893.34,2017-06-26,Basel,Summer
21.0,23.8,18.5,46.3,5.4,13.98,94,32996.32,2017-06-27,Basel,Summer
19.4,22.7,17.8,60.8,9.1,7.52,99,3390.97,2017-06-28,Basel,Summer
17.7,21.1,15.4,16.3,8.9,19.13,66,49921.17,2017-06-29,Basel,Summer
16.5,20.0,13.4,8.6,6.6,22.42,52,51784.19,2017-06-30,Basel,Summer
19.0,22.9,14.0,2.6,6.9,25.74,27,54000.0,2017-07-01,Basel,Summer
20.7,26.6,15.6,0.0,12.3,23.26,40,51377.45,2017-07-02,Basel,Summer
22.3,27.1,17.2,0.0,9.6,27.11,19,54000.0,2017-07-03,Basel,Summer
22.3,25.9,18.4,0.3,7.2,20.0,44,50206.34,2017-07-04,Basel,Summer
23.8,27.7,19.8,0.1,8.4,24.48,33,54000.0,2017-07-05,Basel,Summer
24.9,29.7,20.3,0.1,7.0,25.85,28,54000.0,2017-07-06,Basel,Summer
26.6,31.3,21.9,0.0,8.4,26.33,52,54000.0,2017-07-07,Basel,Summer
27.1,31.9,22.3,0.0,7.8,26.14,43,49941.51,2017-07-08,Basel,Summer
22.8,27.3,19.5,41.0,11.5,15.14,82,30429.63,2017-07-09,Basel,Summer
21.4,25.6,18.9,22.0,8.8,13.83,76,26977.61,2017-07-10,Basel,Summer
21.9,25.8,19.2,7.0,5.2,20.76,60,49154.8,2017-07-11,Basel,Summer
22.4,25.0,20.3,2.8,7.2,18.66,42,54000.0,2017-07-12,Basel,Summer
24.7,29.5,19.9,6.4,10.9,26.97,16,54000.0,2017-07-13,Basel,Summer
21.8,24.6,19.2,12.2,8.7,19.83,44,48362.52,2017-07-14,Basel,Summer
22.3,26.9,18.3,0.0,13.4,27.72,51,53489.59,2017-07-15,Basel,Summer
21.1,25.4,15.4,0.0,8.4,24.95,20,54000.0,2017-07-16,Basel,Summer
22.1,25.3,18.3,0.0,5.0,23.79,82,40480.63,2017-07-17,Basel,Summer
23.3,27.3,17.3,0.0,6.4,22.4,53,50218.25,2017-07-18,Basel,Summer
24.0,28.1,19.3,0.0,9.3,20.25,72,35908.82,2017-07-19,Basel,Summer
23.5,25.7,20.3,0.8,5.5,19.43,68,46268.5,2017-07-20,Basel,Summer
22.0,25.4,19.2,32.4,8.4,17.84,77,42670.01,2017-07-21,Basel,Summer
23.8,26.8,19.2,4.7,6.6,22.78,55,50611.74,2017-07-22,Basel,Summer
23.5,27.7,19.2,2.8,8.0,21.86,45,51028.67,2017-07-23,Basel,Summer
20.9,25.6,17.3,4.8,14.6,19.89,52,44460.04,2017-07-24,Basel,Summer
19.9,24.5,16.0,0.0,13.7,25.38,23,53551.31,2017-07-25,Basel,Summer
19.9,25.5,15.3,0.1,12.2,26.56,38,51059.97,2017-07-26,Basel,Summer
20.8,26.0,15.1,0.0,7.4,21.69,68,48694.4,2017-07-27,Basel,Summer
23.3,27.0,17.8,0.0,7.6,24.05,38,50539.06,2017-07-28,Basel,Summer
23.6,26.6,20.0,4.0,5.1,13.51,73,25911.36,2017-07-29,Basel,Summer
23.1,25.7,19.8,1.3,9.1,16.35,71,41674.13,2017-07-30,Basel,Summer
24.5,28.8,18.8,0.0,6.8,22.61,45,46930.04,2017-07-31,Basel,Summer
25.6,30.3,20.9,0.3,7.8,22.78,41,45676.39,2017-08-01,Basel,Summer
27.0,32.0,21.4,0.0,8.2,23.75,28,49737.05,2017-08-02,Basel,Summer
27.2,31.5,23.6,0.0,5.4,21.68,45,48722.76,2017-08-03,Basel,Summer
27.8,32.2,23.2,0.2,7.9,22.06,28,48072.97,2017-08-04,Basel,Summer
26.8,31.1,24.0,1.2,8.4,19.79,30,48854.29,2017-08-05,Basel,Summer
24.5,27.3,19.1,0.7,12.9,19.16,36,48921.34,2017-08-06,Basel,Summer
21.7,26.0,17.2,0.1,8.7,18.81,50,39952.7,2017-08-07,Basel,Summer
21.0,23.9,18.4,44.6,6.3,7.96,92,5168.7,2017-08-08,Basel,Summer
19.9,22.7,18.1,27.4,8.9,9.21,84,15196.31,2017-08-09,Basel,Summer
20.2,23.7,16.7,8.3,10.4,14.72,64,39504.38,2017-08-10,Basel,Summer
17.5,20.5,14.7,4.9,11.2,12.91,70,22104.26,2017-08-11,Basel,Summer
19.6,25.9,13.8,0.0,12.3,25.19,16,47242.3,2017-08-12,Basel,Summer
21.0,26.1,14.9,0.0,9.2,24.33,28,47204.16,2017-08-13,Basel,Summer
22.2,26.2,16.9,0.0,6.7,16.56,53,40582.84,2017-08-14,Basel,Summer
23.7,27.9,19.3,0.0,6.9,22.37,40,45613.93,2017-08-15,Basel,Summer
24.5,28.5,19.8,0.2,5.9,21.54,61,40615.27,2017-08-16,Basel,Summer
23.9,28.0,20.0,4.0,6.1,17.9,43,46800.0,2017-08-17,Basel,Summer
24.3,27.8,20.9,8.8,6.3,16.48,71,42475.9,2017-08-18,Basel,Summer
23.3,26.9,20.1,1.0,8.5,20.31,39,46720.08,2017-08-19,Basel,Summer
21.4,26.2,17.3,0.0,10.2,23.79,5,46800.0,2017-08-20,Basel,Summer
19.8,24.3,14.4,0.0,7.8,21.52,14,46800.0,2017-08-21,Basel,Summer
21.2,24.4,18.9,0.0,6.6,16.9,38,46285.16,2017-08-22,Basel,Summer
22.1,26.0,18.5,0.0,5.4,21.72,39,46800.0,2017-08-23,Basel,Summer
23.3,27.3,18.1,0.0,6.6,18.8,57,39600.0,2017-08-24,Basel,Summer
24.2,27.9,20.0,0.0,6.6,20.22,38,46800.0,2017-08-25,Basel,Summer
24.9,28.5,20.5,0.0,5.7,18.23,44,45864.44,2017-08-26,Basel,Summer
25.8,30.4,20.9,0.0,5.9,19.39,52,46800.0,2017-08-27,Basel,Summer
25.6,29.1,21.8,1.5,6.5,16.69,49,39280.33,2017-08-28,Basel,Summer
24.3,28.1,21.1,0.1,8.7,16.37,55,45372.11,2017-08-29,Basel,Summer
23.6,27.1,19.3,0.7,6.1,17.03,64,43200.0,2017-08-30,Basel,Summer
20.8,23.8,18.6,49.9,8.7,8.0,88,15650.99,2017-08-31,Basel,Summer
19.6,22.5,17.5,22.1,7.6,15.04,56,41428.73,2017-09-01,Basel,Autumn
16.4,18.7,15.1,8.6,13.5,8.29,91,5695.41,2017-09-02,Basel,Autumn
18.2,23.0,13.3,0.0,11.5,21.51,31,46247.8,2017-09-03,Basel,Autumn
18.5,21.9,15.4,0.2,7.6,15.21,77,33586.97,2017-09-04,Basel,Autumn
19.9,24.1,15.9,0.0,7.9,19.29,31,45684.03,2017-09-05,Basel,Autumn
21.0,23.1,18.7,0.0,6.1,15.18,69,42383.42,2017-09-06,Basel,Autumn
20.9,25.8,17.3,2.4,7.9,19.03,47,44460.03,2017-09-07,Basel,Autumn
18.3,20.4,16.4,5.1,5.5,11.85,74,36857.43,2017-09-08,Basel,Autumn
17.7,19.7,16.2,30.8,10.7,6.23,98,7967.3,2017-09-09,Basel,Autumn
14.5,16.8,12.7,32.6,11.2,6.03,98,5239.11,2017-09-10,Basel,Autumn
18.5,22.5,15.1,0.2,7.1,14.8,59,33807.12,2017-09-11,Basel,Autumn
18.5,23.2,15.4,0.1,13.1,18.41,34,37209.49,2017-09-12,Basel,Autumn
17.6,20.0,14.1,0.0,8.4,15.04,42,43168.68,2017-09-13,Basel,Autumn
16.9,18.1,14.0,9.3,10.1,4.19,72,8335.69,2017-09-14,Basel,Autumn
14.0,16.5,9.0,1.4,11.2,8.41,64,19483.01,2017-09-15,Basel,Autumn
14.8,17.0,12.6,5.8,4.7,14.27,64,41043.32,2017-09-16,Basel,Autumn
15.0,18.1,11.8,1.8,6.6,17.87,45,42594.59,2017-09-17,Basel,Autumn
15.3,17.4,12.0,0.8,5.9,13.38,64,39311.21,2017-09-18,Basel,Autumn
15.2,19.0,10.4,0.0,13.1,18.36,49,42444.28,2017-09-19,Basel,Autumn
14.9,20.6,10.1,0.0,12.5,18.86,1,42368.96,2017-09-20,Basel,Autumn
14.8,19.7,8.9,0.0,8.4,18.48,13,42293.53,2017-09-21,Basel,Autumn
16.1,20.2,10.9,0.0,6.6,17.15,42,41930.98,2017-09-22,Basel,Autumn
16.5,20.7,11.4,0.0,6.3,11.74,83,33551.98,2017-09-23,Basel,Autumn
16.9,20.6,13.6,1.6,5.6,15.06,54,36000.0,2017-09-24,Basel,Autumn
16.2,18.8,13.9,0.9,8.0,11.61,83,37799.12,2017-09-25,Basel,Autumn
15.9,18.6,13.7,3.2,5.7,7.82,84,15171.79,2017-09-26,Basel,Autumn
16.9,19.9,13.1,0.6,6.4,10.29,46,36291.53,2017-09-27,Basel,Autumn
17.1,21.4,13.3,0.0,6.6,14.56,82,36755.88,2017-09-28,Basel,Autumn
17.1,19.1,14.5,0.0,5.2,6.32,95,8071.65,2017-09-29,Basel,Autumn
16.8,18.3,15.4,2.6,5.4,5.93,100,1558.64,2017-09-30,Basel,Autumn
14.8,15.7,14.4,3.4,5.9,2.81,98,0.0,2017-10-01,Basel,Autumn
15.6,16.9,13.6,0.3,5.6,4.12,91,1213.45,2017-10-02,Basel,Autumn
16.3,18.9,12.7,0.7,4.8,6.31,68,17758.17,2017-10-03,Basel,Autumn
15.2,19.2,10.9,0.0,6.2,10.0,79,26940.12,2017-10-04,Basel,Autumn
15.0,20.1,9.9,0.0,7.2,15.1,50,39125.63,2017-10-05,Basel,Autumn
14.8,18.7,11.3,0.0,17.6,15.79,12,39009.96,2017-10-06,Basel,Autumn
13.9,19.4,9.4,0.0,9.3,15.37,39,38894.84,2017-10-07,Basel,Autumn
14.9,20.2,11.4,0.0,8.1,13.58,45,38780.39,2017-10-08,Basel,Autumn
14.9,19.2,10.7,0.0,8.8,13.26,30,38666.76,2017-10-09,Basel,Autumn
14.7,19.2,10.0,0.0,6.0,14.05,41,37771.08,2017-10-10,Basel,Autumn
15.0,18.4,11.0,0.0,5.8,9.18,35,35551.54,2017-10-11,Basel,Autumn
15.0,20.2,9.3,0.0,6.5,13.7,21,37058.46,2017-10-12,Basel,Autumn
16.2,20.6,11.9,0.0,6.4,13.74,0,37611.23,2017-10-13,Basel,Autumn
16.1,22.7,9.5,0.0,5.9,13.2,24,37328.93,2017-10-14,Basel,Autumn
16.2,23.1,10.0,0.0,5.5,13.19,32,37044.76,2017-10-15,Basel,Autumn
17.5,23.7,12.6,0.0,6.1,13.4,0,36758.86,2017-10-16,Basel,Autumn
16.9,22.5,11.1,0.0,7.1,12.61,48,33777.75,2017-10-17,Basel,Autumn
16.0,19.4,11.2,0.0,5.9,12.18,11,36183.19,2017-10-18,Basel,Autumn
14.6,19.1,9.7,0.0,7.7,11.35,37,35289.63,2017-10-19,Basel,Autumn
14.1,18.6,9.4,0.0,6.4,11.95,35,36000.0,2017-10-20,Basel,Autumn
14.4,17.5,11.0,0.2,6.6,8.88,79,26858.97,2017-10-21,Basel,Autumn
14.4,17.9,10.5,0.4,13.7,7.86,51,33740.88,2017-10-22,Basel,Autumn
12.2,17.1,8.1,0.0,17.3,12.42,1,36000.0,2017-10-23,Basel,Autumn
13.7,21.1,9.1,0.0,12.0,11.82,31,36000.0,2017-10-24,Basel,Autumn
13.8,19.6,8.5,0.0,7.5,11.26,53,35976.95,2017-10-25,Basel,Autumn
13.9,19.4,8.6,0.0,5.4,10.4,57,35891.26,2017-10-26,Basel,Autumn
15.2,21.5,10.9,0.0,15.0,11.03,26,35805.36,2017-10-27,Basel,Autumn
12.6,17.9,7.5,0.0,10.4,10.95,53,35719.32,2017-10-28,Basel,Autumn
13.9,22.1,9.3,0.0,11.4,9.86,98,32400.0,2017-10-29,Basel,Autumn
11.9,17.1,8.3,0.0,11.3,11.01,24,35547.0,2017-10-30,Basel,Autumn
10.8,14.5,6.8,0.0,8.6,8.13,48,26393.01,2017-10-31,Basel,Autumn
9.8,14.5,4.3,0.0,5.6,9.69,66,33087.82,2017-11-01,Basel,Autumn
10.3,13.9,6.8,0.0,5.4,6.41,82,16670.75,2017-11-02,Basel,Autumn
10.6,16.4,5.7,0.0,6.1,9.89,38,32457.04,2017-11-03,Basel,Autumn
10.9,12.8,8.2,2.0,4.0,1.53,97,59.15,2017-11-04,Basel,Autumn
10.2,11.4,6.9,74.7,11.4,0.67,100,0.0,2017-11-05,Basel,Autumn
8.6,12.2,6.4,4.8,14.8,5.04,86,11391.94,2017-11-06,Basel,Autumn
9.6,12.5,6.1,1.7,8.0,5.72,91,12103.06,2017-11-07,Basel,Autumn
8.8,10.5,7.9,13.2,4.7,2.8,96,79.69,2017-11-08,Basel,Autumn
9.2,10.4,6.5,12.4,4.7,2.9,83,2625.05,2017-11-09,Basel,Autumn
8.8,12.2,4.5,0.0,5.5,6.24,55,19694.25,2017-11-10,Basel,Autumn
8.8,14.9,4.1,0.0,7.6,8.33,72,29643.47,2017-11-11,Basel,Autumn
8.8,12.3,5.6,3.0,7.5,6.51,63,26919.0,2017-11-12,Basel,Autumn
7.3,9.9,5.2,0.0,17.3,6.46,55,28676.78,2017-11-13,Basel,Autumn
7.9,12.2,3.8,0.0,10.6,8.93,22,30588.69,2017-11-14,Basel,Autumn
5.8,11.6,0.5,0.0,6.4,8.6,22,31650.0,2017-11-15,Basel,Autumn
6.8,12.7,1.3,0.0,4.7,8.27,41,31586.32,2017-11-16,Basel,Autumn
7.8,13.7,0.8,0.0,7.4,8.02,37,31524.73,2017-11-17,Basel,Autumn
7.0,12.4,2.4,0.0,7.1,8.18,23,31472.14,2017-11-18,Basel,Autumn
6.5,12.7,2.2,0.0,12.4,7.27,29,31408.27,2017-11-19,Basel,Autumn
7.2,11.5,3.1,0.0,7.9,8.05,26,31447.93,2017-11-20,Basel,Autumn
9.0,13.3,6.6,0.0,5.1,7.74,27,29637.6,2017-11-21,Basel,Autumn
8.7,12.6,6.4,0.0,6.6,7.58,39,30705.17,2017-11-22,Basel,Autumn
8.8,11.0,3.9,0.5,5.8,1.58,96,0.0,2017-11-23,Basel,Autumn
7.9,11.8,3.6,0.0,5.4,3.57,94,13086.54,2017-11-24,Basel,Autumn
8.2,10.0,4.6,10.5,8.0,0.92,80,6980.41,2017-11-25,Basel,Autumn
6.0,8.8,2.8,0.0,15.1,7.86,6,31081.17,2017-11-26,Basel,Autumn
4.8,8.1,2.1,0.0,9.9,7.5,15,30059.59,2017-11-27,Basel,Autumn
3.8,7.7,0.5,0.2,3.8,3.76,91,14913.08,2017-11-28,Basel,Autumn
3.6,5.0,2.8,6.2,4.2,2.13,89,3306.3,2017-11-29,Basel,Autumn
4.1,7.3,1.5,0.0,11.6,7.48,32,30926.01,2017-11-30,Basel,Autumn
3.1,4.6,0.4,1.4,6.0,3.63,74,17122.33,2017-12-01,Basel,Winter
3.4,5.4,2.1,0.9,7.6,4.41,81,12476.93,2017-12-02,Basel,Winter
1.8,6.5,-1.5,0.0,8.9,7.15,15,30881.62,2017-12-03,Basel,Winter
4.3,9.9,0.7,0.0,9.4,6.53,17,29789.56,2017-12-04,Basel,Winter
6.4,10.8,3.2,0.0,12.5,6.6,15,30207.27,2017-12-05,Basel,Winter
5.7,10.5,2.9,0.0,5.6,6.82,0,30625.29,2017-12-06,Basel,Winter
3.5,9.2,-1.2,0.0,5.5,6.07,33,30229.64,2017-12-07,Basel,Winter
3.7,5.9,-0.6,2.3,9.4,1.9,79,538.07,2017-12-08,Basel,Winter
2.0,4.8,-0.9,0.0,13.4,7.04,12,30625.85,2017-12-09,Basel,Winter
0.6,3.0,-1.5,5.8,7.9,1.8,97,204.42,2017-12-10,Basel,Winter
1.8,2.9,0.4,51.4,4.2,0.42,100,0.0,2017-12-11,Basel,Winter
5.1,7.4,0.1,4.2,5.9,3.29,87,12957.17,2017-12-12,Basel,Winter
1.7,5.7,-3.2,0.3,9.2,6.38,28,29605.27,2017-12-13,Basel,Winter
4.7,6.9,1.5,1.5,7.4,5.21,73,27740.2,2017-12-14,Basel,Winter
3.9,8.1,0.3,2.7,8.2,5.98,40,30334.96,2017-12-15,Basel,Winter
2.1,6.8,-0.9,0.2,9.7,5.97,39,27064.31,2017-12-16,Basel,Winter
2.4,5.7,0.5,0.0,10.2,6.61,22,30451.41,2017-12-17,Basel,Winter
2.6,4.7,0.0,0.0,5.7,4.38,50,16467.5,2017-12-18,Basel,Winter
1.9,4.8,-1.4,0.0,4.9,6.07,29,29264.59,2017-12-19,Basel,Winter
2.9,6.6,-0.7,0.0,5.6,4.8,39,24856.85,2017-12-20,Basel,Winter
2.9,7.2,-1.4,0.0,6.0,5.98,34,27194.06,2017-12-21,Basel,Winter
5.7,8.4,2.5,0.0,11.6,4.86,69,26772.14,2017-12-22,Basel,Winter
6.3,12.4,2.3,0.0,9.4,5.93,78,26226.99,2017-12-23,Basel,Winter
6.5,12.8,2.4,0.0,8.3,6.53,0,30433.54,2017-12-24,Basel,Winter
5.1,8.6,2.5,0.0,5.1,4.99,35,29057.01,2017-12-25,Basel,Winter
4.7,5.7,3.0,5.5,6.9,0.78,97,0.0,2017-12-26,Basel,Winter
2.7,3.6,2.4,50.2,7.1,0.55,100,0.0,2017-12-27,Basel,Winter
3.0,6.5,-2.2,0.3,13.0,5.35,65,22400.89,2017-12-28,Basel,Winter
-2.2,4.3,-10.2,1.0,12.8,6.38,45,28076.39,2017-12-29,Basel,Winter
2.0,6.0,-3.0,5.6,8.7,4.02,82,13691.28,2017-12-30,Basel,Winter
3.4,8.0,-1.5,0.0,4.9,6.06,71,28417.53,2017-12-31,Basel,Winter
5.1,9.2,1.7,1.5,7.9,5.95,74,24248.64,2018-01-01,Basel,Winter
4.1,9.3,0.3,0.0,8.6,6.69,36,30762.44,2018-01-02,Basel,Winter
3.8,8.1,1.2,6.2,9.2,4.0,84,20797.01,2018-01-03,Basel,Winter
